Name,url,Bias
The Majalla,https://eng.majalla.com/,fake_news
The Millennium Report,http://themillenniumreport.com,fake_news
The National Patriot,https://www.thenationalpatriot.com/,fake_news
The National Pulse,https://thenationalpulse.com/,fake_news
The National (UAE),https://www.thenational.ae,fake_news
The Nationalist Review,https://www.nationalistreview.net/,fake_news
The Other 98%,https://other98.com,fake_news
The Patriot Nation,http://thepatriotnation.net/,fake_news
ThePoliticalBrief.com,https://thepoliticalbrief.com/,fake_news
The Politics Online,http://www.thepolitics.online,fake_news
The Post & Email,https://www.thepostemail.com,fake_news
The Proud Liberal,http://theproudliberal.org/,fake_news
The Raging Patriot,https://theragingpatriot.org/,fake_news
The Red Elephants,https://theredelephants.com/,fake_news
The Religion of Peace,https://www.thereligionofpeace.com/,fake_news
The Remnant Newspaper,https://remnantnewspaper.com,fake_news
The RFAngle,https://remnantnewspaper.com,fake_news
The Region News,https://remnantnewspaper.com,fake_news
The Right Scoop,http://therightscoop.com/,fake_news
The Right Stuff,https://therightstuff.biz/,fake_news
The Science News Reporter,https://www.thescinewsreporter.com,fake_news
The Science Times,https://www.sciencetimes.com/,fake_news
The Scoop,https://thescoop.us/,fake_news
Page not found (404),https://thescoop.us/,fake_news
TheSpectator.info,https://thespectator.info/,fake_news
Tehran Times,https://thespectator.info/,fake_news
The Times of America,http://www.digifection.com/,fake_news
The True Defender,https://thetruedefender.com/,fake_news
The True Reporter,https://thetruereporter.com/,fake_news
The Truth Voice,http://www.thetruthvoice.net/,fake_news
The Union Journal,https://theunionjournal.com/,fake_news
The Unz Review,"Overall, we rate The Unz Review a Questionable Source due to extreme right wing bias, promotion of propaganda and hate, as well as utilizing poor sources. (M. Huitsing 2/12/2018) Updated (8/26/2018)",fake_news
The Washington Sentinel,https://thewashingtonsentinel.com,fake_news
Page not found (404),https://thewashingtonsentinel.com,fake_news
Think Americana,https://thinkamericana.com,fake_news
Today Breaking News,https://www.chicagodaily.pro,fake_news
ToddStarnes.com,https://www.toddstarnes.com/,fake_news
TooFab,https://toofab.com/,fake_news
Topeka Sun,https://toofab.com/,fake_news
Top Topic,https://www.toptopic.club,fake_news
Toronto Today,https://www.torontotoday.net/,fake_news
Townhall,https://townhall.com/,fake_news
TPL News,http://tplnews.com,fake_news
Treasure Coast Sun,http://tplnews.com,fake_news
Treasure Valley Times,http://tplnews.com,fake_news
Trending Politics,https://trendingpolitics.com/,fake_news
TriggerReset,https://triggerreset.net,fake_news
Truth Examiner,https://triggerreset.net,fake_news
True Viral News,https://trueviralnews.com,fake_news
Trump.News,http://trump.news/,fake_news
Trump Train News,https://trumptrainnews.com/,fake_news
Truth and Action,http://www.truthandaction.org/,fake_news
Truth in Media,http://truthinmedia.com/,fake_news
Tucson Standard,https://tucsonstandard.com/,fake_news
Tulare Times,https://tularetimes.com/,fake_news
Turning Point USA,https://www.tpusa.com/,fake_news
Tuscaloosa Leader,https://tuscaloosaleader.com/,fake_news
Uncle Sams Misguided Children,https://news.unclesamsmisguidedchildren.com/,fake_news
UncoverDC,https://uncoverdc.com/,fake_news
Understanding The Threat,https://www.understandingthethreat.com/,fake_news
Unite America First,https://uniteamericafirst.com/,fake_news
Upper Delta News,https://upperdeltanews.com/,fake_news
US Backlash,https://usbacklash.org/,fake_news
US Chronicle,http://www.uschronicle.com/,fake_news
UsLibertyWire.club,https://www.uslibertywire.club,fake_news
US Liberty Wire,https://uslibertywire.com/,fake_news
US National News,http://usnationalnews.org,fake_news
USA is Online,https://usaisonline.com/,fake_news
USA Really,"Overall, we rate USA Really a Questionable Source based on the promotion of conspiracy theories and Russian propaganda critical of the USA. (D. Van Zandt 11/21/2018)",fake_news
USA Supreme,https://www.usasupreme.com/,fake_news
USAnetwork.info,https://usanetwork.info,fake_news
UsRight-Left.com,http://usrightleft.com,fake_news
USSA News,https://ussanews.com/,fake_news
Patriot Front (formerly Vanguard America),https://bloodandsoil.org/,fake_news
Vatican Radio,http://en.radiovaticana.va/,fake_news
VDARE,https://vdare.com/,fake_news
Verdugos News,https://verdugosnews.com/,fake_news
Victor Valley Times,https://victorvalleytimes.com/,fake_news
Vidmax,http://vidmax.com/,fake_news
Viral Cocaine,https://viralcocaine.com/,fake_news
Viral Hatch,https://viralhatch.com/,fake_news
Vision Times,https://www.visiontimes.com/,fake_news
Voice of Europe,https://voiceofeurope.com/,fake_news
WallBuilders,https://wallbuilders.com,fake_news
Warner Robins Today,https://wallbuilders.com,fake_news
Washington News Press,https://fibrohealthnews.com/,fake_news
Washington Pundit,https://thewashingtonpundit.com,fake_news
Washington Times,https://www.washingtontimes.com/,fake_news
Waterloo Times,https://www.washingtontimes.com/,fake_news
WayneDupree.com,https://www.waynedupree.com/,fake_news
WC Georgia News,https://www.waynedupree.com/,fake_news
WC Indiana News,https://www.waynedupree.com/,fake_news
WC Iowa News,https://www.waynedupree.com/,fake_news
We Love Trump,https://www.waynedupree.com/,fake_news
West Atlanta News,https://www.waynedupree.com/,fake_news
We The People Daily,"Overall, we rate We The People Daily Questionable based on Extreme Right Wing Bias, Promotion of Propaganda, Use of Poor Sources, potential Plagiarism, and a complete Lack of Transparency. (D. Van Zandt 12/20/2019)",fake_news
West Central Alabama News,https://wcalabamanews.com/,fake_news
West Central Reporter,https://wcalabamanews.com/,fake_news
West Contra Costa News,https://westcontracostanews.com/,fake_news
West Cook News,https://westcontracostanews.com/,fake_news
West DSM News,https://westcontracostanews.com/,fake_news
West El Dorado News,http://westeldoradonews.com,fake_news
West Florida News,http://westeldoradonews.com,fake_news
West Hillsborough News,http://westeldoradonews.com,fake_news
West Indy News,http://westeldoradonews.com,fake_news
Western Journal,https://www.westernjournal.com/,fake_news
West LA Times,https://westlatimes.com/,fake_news
West OC Times,https://westoctimes.com/,fake_news
West SBV Times,https://westsbvtimes.com/,fake_news
West SFV Today,https://westsfvtoday.com/,fake_news
West SGV News,https://westsgvnews.com/,fake_news
West Ventura News,https://westventuranews.com/,fake_news
West Volusia News,https://westventuranews.com/,fake_news
WhatRegistrater.com (Fake Fox News),https://whatregistrater.com/xq289,fake_news
What’s the Harm,http://whatstheharm.net/,fake_news
Wichita Standard,http://whatstheharm.net/,fake_news
Will County Gazette,http://whatstheharm.net/,fake_news
Wine Country Times,https://winecountrytimes.com/,fake_news
Wings Over Scotland,https://wingsoverscotland.com,fake_news
Wiregrass Times,https://wiregrasstimes.com/,fake_news
Witherspoon Institute,https://www.thepublicdiscourse.com/,fake_news
WJW – Cleveland News,https://fox8.com/,fake_news
Woke Sloth,https://wokesloth.com,fake_news
Women are Human,https://www.womenarehuman.com/,fake_news
Women’s Rights News,https://www.facebook.com/WOMENSRIGHTSNEWS/,fake_news
WorldGreyNews.Com,https://www.worldgreynews.com/,fake_news
World Net Daily (WND),https://www.wnd.com/,fake_news
WorldStarHipHop,https://www.worldstarhiphop.com/,fake_news
Wyandotte Times,https://www.worldstarhiphop.com/,fake_news
Xinhua English,http://www.news.cn/,fake_news
Xinhua News Agency,http://www.xinhuanet.com/english/home.htm,fake_news
Yavapai News,https://yavapainews.com/,fake_news
Yellowhammer Times,https://yellowhammertimes.com/,fake_news
"Yes, I’m Right",https://yesimright.com/,fake_news
Young Americans for Liberty,https://yaliberty.org/,fake_news
YourContent,https://www.yc.news/,fake_news
YourNews,https://yournews.com/,fake_news
Yuba-Sutter Times,https://yubasuttertimes.com/,fake_news
Z3 News,https://z3news.com/,fake_news
Zenith News,https://zenith.news/,fake_news
Zox (Maga2020.us),http://maga2020.us,fake_news
Air & Space Magazine,https://www.airspacemag.com/,pro_science
Alliance for Science,https://allianceforscience.cornell.edu,pro_science
American Academy of Pediatrics,https://www.aap.org/,pro_science
American Association for the Advancement of Science (AAAS),https://www.aaas.org,pro_science
American Cancer Society,https://www.cancer.org/,pro_science
American Geophysical Union (AGU),https://www.agu.org/,pro_science
American Journal of Archaeology,https://www.ajaonline.org/,pro_science
American Journal of Public Health (AJPH),https://ajph.aphapublications.org/,pro_science
American Lung Association,https://www.lung.org/,pro_science
American Medical Association ( AMA),https://www.ama-assn.org/,pro_science
American Physical Society (APS),https://www.aps.org/,pro_science
American Psychoanalytic Association,http://www.apsa.org/,pro_science
American Psychological Association (APA),https://www.apa.org/,pro_science
American Scientist,https://www.americanscientist.org/,pro_science
Anxiety and Depression Association of America (ADAA),https://www.adaa.org/,pro_science
Archaeology Magazine,https://www.archaeology.org/,pro_science
Astronomy Magazine,https://astronomy.com/,pro_science
Australian Skeptics Inc.,https://www.skeptics.com.au/,pro_science
Autistic Self Advocacy Network,http://autisticadvocacy.org/,pro_science
BioMed Central (BMC),https://www.biomedcentral.com,pro_science
BioSpace,https://www.biospace.com/,pro_science
Biotechnology Innovation Organization (BIO),https://www.bio.org,pro_science
Carbon Brief,https://www.bio.org,pro_science
Centers for Disease Control and Prevention (CDC),https://www.cdc.gov/,pro_science
Climate Action Tracker,http://climateactiontracker.org/,pro_science
Climate Central,http://www.climatecentral.org/,pro_science
Climate Feedback,https://climatefeedback.org/,pro_science
Climate Science and Policy Watch,http://www.climatesciencewatch.org,pro_science
Cochrane,https://www.cochrane.org/,pro_science
ConsumerLab.com,https://www.consumerlab.com/,pro_science
Cosmos Magazine,https://cosmosmagazine.com/,pro_science
Disability Scoop,https://www.disabilityscoop.com/,pro_science
Discover Magazine,https://www.discovermagazine.com/,pro_science
Drugs.com,https://www.drugs.com/,pro_science
Earth & Sky,http://earthsky.org/,pro_science
Encyclopedia Britannica,http://earthsky.org/,pro_science
EurekaAlert,https://www.eurekalert.org,pro_science
Everyday Health,https://www.everydayhealth.com,pro_science
Examine.com,https://examine.com,pro_science
Federation of American Scientists (FAS),https://fas.org/,pro_science
Frontiers Media,https://www.frontiersin.org/,pro_science
Frontiers In Psychology,https://www.frontiersin.org/journals/psychology#,pro_science
Futurism,https://futurism.com/,pro_science
Genetic Engineering and Biotechnology News (GEN),https://www.genengnews.com,pro_science
Genetic Literacy Project,https://www.geneticliteracyproject.org/,pro_science
Healio,https://www.healio.com/,pro_science
Health Affairs Journal,https://www.healthaffairs.org,pro_science
Health Feedback,https://healthfeedback.org/,pro_science
HealthLine,https://www.healthline.com/,pro_science
Inside Science,https://www.insidescience.org,pro_science
Institute of Electrical and Electronics Engineers (IEEE),https://www.ieee.org/,pro_science
Institute for Health Metrics and Evaluation (healthdata.org),http://www.healthdata.org/,pro_science
Institute of Physics (IOP),http://www.iop.org/,pro_science
International Renewable Energy Agency (IRENA),http://www.irena.org,pro_science
Issues in Science and Technology,https://issues.org/,pro_science
James Randi Educational Foundation,https://web.randi.org/,pro_science
Johns Hopkins Medicine,https://www.hopkinsmedicine.org/,pro_science
JStor,https://www.jstor.org/,pro_science
Live Science,https://www.livescience.com/,pro_science
Mayo Clinic,http://www.mayoclinic.org/,pro_science
Medical News Today,https://www.medicalnewstoday.com,pro_science
Medical Xpress,http://medicalxpress.com/,pro_science
Medpage Today,https://www.medpagetoday.com/,pro_science
Medscape,https://www.medscape.com/,pro_science
Mental Daily,https://www.mentaldaily.com/,pro_science
MIT Technology Review,https://www.technologyreview.com/,pro_science
NASA,https://www.nasa.gov/,pro_science
National Academy of Sciences (NAS),http://nationalacademyofsciences.org/,pro_science
National Centers for Environmental Information (NCEI),https://www.ncdc.noaa.gov,pro_science
National Geographic,https://www.nationalgeographic.com,pro_science
National Institutes of Health (NIH),https://www.nih.gov/,pro_science
National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,pro_science
Nature,https://www.nature.com,pro_science
Nautilus Magazine,https://nautil.us/,pro_science
Neuroscience News,https://neurosciencenews.com/,pro_science
New Atlas,https://newatlas.com/,pro_science
New England Journal of Medicine (NEJM),https://www.nejm.org/,pro_science
New Humanist,https://newhumanist.org.uk/,pro_science
New Scientist,https://www.newscientist.com/,pro_science
News-Medical.net,https://www.news-medical.net/,pro_science
Next Big Future,https://www.nextbigfuture.com,pro_science
Next Observer,https://nextobserver.com,pro_science
Oceana,https://oceana.org/,pro_science
Pan American Health Organization (PAHO),http://www.paho.org,pro_science
Phys.org,https://phys.org,pro_science
Political Psychology Journal,http://www.ispp.org/news/journal,pro_science
Popular Mechanics,http://www.popularmechanics.com/,pro_science
Popular Science,https://www.popsci.com/,pro_science
Precision Vaccinations,https://www.precisionvaccinations.com,pro_science
Proceedings of the National Academy of Sciences of the United States of America (PNAS),https://www.pnas.org/,pro_science
